Date,Home_Team,Away_Team,Line,Over_Odds,Under_Odds,URL
2020-07-11,Liverpool,Burnley,11.0,1.95,1.85,https://www.totalcorner.com/stats/Liverpool-vs-Burnley/90411726
2020-07-11,Brighton,Man City,9.5,1.85,1.95,https://www.totalcorner.com/stats/Brighton-vs-Man-City/90411731
2020-07-09,Everton,Southampton,10.5,1.9,1.9,https://www.totalcorner.com/stats/Everton-vs-Southampton/90175303
2020-07-09,Bournemouth,Tottenham,10.5,1.9,1.9,https://www.totalcorner.com/stats/Bournemouth-vs-Tottenham/90175293
2020-07-09,Aston Villa,Man Utd,10.5,1.9,1.9,https://www.totalcorner.com/stats/Aston-Villa-vs-Man-Utd/90175297
2020-07-08,West Ham,Burnley,10.0,1.85,1.95,https://www.totalcorner.com/stats/West-Ham-vs-Burnley/90175311
2020-07-08,Sheff Utd,Wolverhampton,10.5,1.875,1.925,https://www.totalcorner.com/stats/Sheff-Utd-vs-Wolverhampton/90175307
2020-07-08,Man City,Newcastle,11.0,1.875,1.925,https://www.totalcorner.com/stats/Man-City-vs-Newcastle/90175305
2020-07-08,Brighton,Liverpool,10.5,2.075,1.725,https://www.totalcorner.com/stats/Brighton-vs-Liverpool/90175299
2020-07-07,Watford,Norwich,11.0,2.0,1.8,https://www.totalcorner.com/stats/Watford-vs-Norwich/90175309
2020-07-07,Crystal Palace,Chelsea,10.5,2.0,1.8,https://www.totalcorner.com/stats/Crystal-Palace-vs-Chelsea/90175301
2020-07-07,Arsenal,Leicester,11.0,2.0,1.8,https://www.totalcorner.com/stats/Arsenal-vs-Leicester/90175295
2020-07-06,Tottenham,Everton,10.5,1.9,1.9,https://www.totalcorner.com/stats/Tottenham-vs-Everton/90175284
2020-07-05,Burnley,Sheff Utd,10.5,1.975,1.825,https://www.totalcorner.com/stats/Burnley-vs-Sheff-Utd/90175261
2020-07-05,West Brom,Hull,10.5,1.8,2.0,https://www.totalcorner.com/stats/West-Brom-vs-Hull/90411781
2020-07-05,Liverpool,Aston Villa,11.5,2.05,1.75,https://www.totalcorner.com/stats/Liverpool-vs-Aston-Villa/90175267
2020-07-05,Southampton,Man City,10.5,2.1,1.7,https://www.totalcorner.com/stats/Southampton-vs-Man-City/90175282
2020-07-05,Newcastle,West Ham,11.0,2.0,1.8,https://www.totalcorner.com/stats/Newcastle-vs-West-Ham/90175274
2020-07-04,Chelsea,Watford,10.5,1.9,1.9,https://www.totalcorner.com/stats/Chelsea-vs-Watford/90175263
2020-07-04,Man Utd,Bournemouth,11.0,2.05,1.75,https://www.totalcorner.com/stats/Man-Utd-vs-Bournemouth/90175269
2020-07-04,Leicester,Crystal Palace,10.5,1.825,1.975,https://www.totalcorner.com/stats/Leicester-vs-Crystal-Palace/90175265
2020-07-04,Norwich,Brighton,10.5,1.875,1.925,https://www.totalcorner.com/stats/Norwich-vs-Brighton/90175279
2020-07-04,Wolverhampton,Arsenal,10.0,1.8,2.0,https://www.totalcorner.com/stats/Wolverhampton-vs-Arsenal/90175291
2020-07-02,Man City,Liverpool,10.5,1.975,1.825,https://www.totalcorner.com/stats/Man-City-vs-Liverpool/89862724
2020-07-02,Sheff Utd,Tottenham,10.5,1.8,2.0,https://www.totalcorner.com/stats/Sheff-Utd-vs-Tottenham/89862721
2020-07-01,West Ham,Chelsea,10.5,1.975,1.825,https://www.totalcorner.com/stats/West-Ham-vs-Chelsea/89862719
2020-07-01,Arsenal,Norwich,11.0,1.75,2.05,https://www.totalcorner.com/stats/Arsenal-vs-Norwich/89862702
2020-07-01,Bournemouth,Newcastle,10.5,1.925,1.875,https://www.totalcorner.com/stats/Bournemouth-vs-Newcastle/89862712
2020-07-01,Everton,Leicester,10.5,1.95,1.85,https://www.totalcorner.com/stats/Everton-vs-Leicester/89862715
2020-06-30,Brighton,Man Utd,10.0,1.8,2.0,https://www.totalcorner.com/stats/Brighton-vs-Man-Utd/89862698
2020-06-29,Crystal Palace,Burnley,10.5,1.85,1.95,https://www.totalcorner.com/stats/Crystal-Palace-vs-Burnley/89862695
2020-06-28,Leicester,Chelsea,10.0,1.875,1.925,https://www.totalcorner.com/stats/Leicester-vs-Chelsea/89761001
2020-06-28,Sheff Utd,Arsenal,11.0,1.95,1.85,https://www.totalcorner.com/stats/Sheff-Utd-vs-Arsenal/89761003
2020-06-28,Newcastle,Man City,10.0,1.9,1.9,https://www.totalcorner.com/stats/Newcastle-vs-Man-City/89760999
2020-06-28,Watford,Southampton,10.5,1.925,1.875,https://www.totalcorner.com/stats/Watford-vs-Southampton/89862692
2020-06-27,Aston Villa,Wolverhampton,10.5,1.825,1.975,https://www.totalcorner.com/stats/Aston-Villa-vs-Wolverhampton/89862689
2020-06-27,Norwich,Man Utd,10.5,1.875,1.925,https://www.totalcorner.com/stats/Norwich-vs-Man-Utd/89761009
2020-06-27,Stoke,Middlesbrough,9.5,1.9,1.9,https://www.totalcorner.com/stats/Stoke-vs-Middlesbrough/89956963
2020-06-25,Burnley,Watford,10.0,1.8,2.0,https://www.totalcorner.com/stats/Burnley-vs-Watford/89862683
2020-06-25,Chelsea,Man City,10.0,1.8,2.0,https://www.totalcorner.com/stats/Chelsea-vs-Man-City/89862687
2020-06-25,Southampton,Arsenal,10.5,1.7,2.1,https://www.totalcorner.com/stats/Southampton-vs-Arsenal/89862685
2020-06-24,Newcastle,Aston Villa,11.0,1.85,1.95,https://www.totalcorner.com/stats/Newcastle-vs-Aston-Villa/89862675
2020-06-24,Liverpool,Crystal Palace,11.5,1.95,1.85,https://www.totalcorner.com/stats/Liverpool-vs-Crystal-Palace/89862681
2020-06-24,Norwich,Everton,11.0,1.95,1.85,https://www.totalcorner.com/stats/Norwich-vs-Everton/89862677
2020-06-24,Wolverhampton,Bournemouth,10.5,2.0,1.8,https://www.totalcorner.com/stats/Wolverhampton-vs-Bournemouth/89862679
2020-06-24,Man Utd,Sheff Utd,10.5,1.95,1.85,https://www.totalcorner.com/stats/Man-Utd-vs-Sheff-Utd/89862673
2020-06-23,Leicester,Brighton,10.0,1.8,2.0,https://www.totalcorner.com/stats/Leicester-vs-Brighton/89862667
2020-06-23,Tottenham,West Ham,10.5,1.925,1.875,https://www.totalcorner.com/stats/Tottenham-vs-West-Ham/89862671
2020-06-22,Man City,Burnley,11.5,2.025,1.775,https://www.totalcorner.com/stats/Man-City-vs-Burnley/89610116
2020-06-21,Aston Villa,Chelsea,10.5,1.775,2.025,https://www.totalcorner.com/stats/Aston-Villa-vs-Chelsea/89610147
2020-06-21,Newcastle,Sheff Utd,10.5,1.825,1.975,https://www.totalcorner.com/stats/Newcastle-vs-Sheff-Utd/89610139
2020-06-21,Everton,Liverpool,10.5,1.95,1.85,https://www.totalcorner.com/stats/Everton-vs-Liverpool/89610153
2020-06-20,West Ham,Wolverhampton,10.5,1.95,1.85,https://www.totalcorner.com/stats/West-Ham-vs-Wolverhampton/89610149
2020-06-20,Bournemouth,Crystal Palace,11.0,1.95,1.85,https://www.totalcorner.com/stats/Bournemouth-vs-Crystal-Palace/89610128
2020-06-20,Brighton,Arsenal,10.5,1.925,1.875,https://www.totalcorner.com/stats/Brighton-vs-Arsenal/89610136
2020-06-20,Watford,Leicester,10.0,1.925,1.875,https://www.totalcorner.com/stats/Watford-vs-Leicester/89610122
2020-06-19,Tottenham,Man Utd,10.5,1.95,1.85,https://www.totalcorner.com/stats/Tottenham-vs-Man-Utd/89610151
2020-06-19,Norwich,Southampton,11.5,2.05,1.75,https://www.totalcorner.com/stats/Norwich-vs-Southampton/89610132
2020-06-17,Man City,Arsenal,11.5,1.925,1.875,https://www.totalcorner.com/stats/Man-City-vs-Arsenal/89609883
2020-06-17,Aston Villa,Sheff Utd,11.0,1.95,1.85,https://www.totalcorner.com/stats/Aston-Villa-vs-Sheff-Utd/89609881
2020-03-16,Everton,Liverpool,10.0,1.8,2.0,https://www.totalcorner.com/stats/Everton-vs-Liverpool/86828864
2020-03-15,Tottenham,Man Utd,10.0,1.8,2.0,https://www.totalcorner.com/stats/Tottenham-vs-Man-Utd/86828862
2020-03-15,West Ham,Wolverhampton,10.0,1.8,2.0,https://www.totalcorner.com/stats/West-Ham-vs-Wolverhampton/86828860
2020-03-14,Aston Villa,Chelsea,10.0,1.7,2.1,https://www.totalcorner.com/stats/Aston-Villa-vs-Chelsea/86828856
2020-03-14,Brighton,Arsenal,10.5,2.0,1.8,https://www.totalcorner.com/stats/Brighton-vs-Arsenal/86828840
2020-03-14,Newcastle,Sheff Utd,10.5,1.9,1.9,https://www.totalcorner.com/stats/Newcastle-vs-Sheff-Utd/86828845
2020-03-14,Norwich,Southampton,11.0,1.8,2.0,https://www.totalcorner.com/stats/Norwich-vs-Southampton/86828850
2020-03-14,Man City,Burnley,11.0,1.9,1.9,https://www.totalcorner.com/stats/Man-City-vs-Burnley/86828842
2020-03-14,Watford,Leicester,10.0,1.825,1.975,https://www.totalcorner.com/stats/Watford-vs-Leicester/86828836
2020-03-14,Bournemouth,Crystal Palace,10.5,1.8,2.0,https://www.totalcorner.com/stats/Bournemouth-vs-Crystal-Palace/86828838
2020-03-12,LASK Linz,Man Utd,9.5,2.0,1.8,https://www.totalcorner.com/stats/LASK-Linz-vs-Man-Utd/86961007
2020-03-11,Man City,Arsenal,11.5,1.9,1.9,https://www.totalcorner.com/stats/Man-City-vs-Arsenal/87108620
2020-03-11,Liverpool,Atletico Madrid,11.0,2.05,1.75,https://www.totalcorner.com/stats/Liverpool-vs-Atletico-Madrid/84921639
2020-03-09,Leicester,Aston Villa,11.5,1.9,1.9,https://www.totalcorner.com/stats/Leicester-vs-Aston-Villa/86817114
2020-03-08,Chelsea,Everton,10.5,1.85,1.95,https://www.totalcorner.com/stats/Chelsea-vs-Everton/86817105
2020-03-08,Man Utd,Man City,10.0,1.85,1.95,https://www.totalcorner.com/stats/Man-Utd-vs-Man-City/86817112
2020-03-07,Wolverhampton,Brighton,10.0,1.85,1.95,https://www.totalcorner.com/stats/Wolverhampton-vs-Brighton/86817101
2020-03-07,Sheff Utd,Norwich,11.5,2.0,1.8,https://www.totalcorner.com/stats/Sheff-Utd-vs-Norwich/86817097
2020-03-07,Burnley,Tottenham,10.5,1.975,1.825,https://www.totalcorner.com/stats/Burnley-vs-Tottenham/86817103
2020-03-07,Liverpool,Bournemouth,11.5,2.025,1.775,https://www.totalcorner.com/stats/Liverpool-vs-Bournemouth/86817091
2020-03-07,Southampton,Newcastle,11.0,1.95,1.85,https://www.totalcorner.com/stats/Southampton-vs-Newcastle/86817099
2020-03-07,Arsenal,West Ham,11.5,2.0,1.8,https://www.totalcorner.com/stats/Arsenal-vs-West-Ham/86817093
2020-03-07,Crystal Palace,Watford,10.5,1.85,1.95,https://www.totalcorner.com/stats/Crystal-Palace-vs-Watford/86817095
2020-03-07,Stoke,Hull,10.0,1.975,1.825,https://www.totalcorner.com/stats/Stoke-vs-Hull/86829498
2020-03-07,Swansea,West Brom,10.0,1.875,1.925,https://www.totalcorner.com/stats/Swansea-vs-West-Brom/86829512
2020-03-05,Derby,Man Utd,10.0,1.825,1.975,https://www.totalcorner.com/stats/Derby-vs-Man-Utd/86251517
2020-03-04,Tottenham,Norwich,10.5,1.875,1.925,https://www.totalcorner.com/stats/Tottenham-vs-Norwich/86279364
2020-03-04,Leicester,Birmingham,10.5,1.975,1.825,https://www.totalcorner.com/stats/Leicester-vs-Birmingham/86251514
2020-03-04,Sheff Wed,Man City,10.0,1.9,1.9,https://www.totalcorner.com/stats/Sheff-Wed-vs-Man-City/86009833
2020-03-03,West Brom,Newcastle,10.5,1.95,1.85,https://www.totalcorner.com/stats/West-Brom-vs-Newcastle/86251519
2020-03-03,Chelsea,Liverpool,10.5,1.975,1.825,https://www.totalcorner.com/stats/Chelsea-vs-Liverpool/86251512
2020-03-03,Reading,Sheff Utd,10.5,1.85,1.95,https://www.totalcorner.com/stats/Reading-vs-Sheff-Utd/86251510
2020-03-02,Portsmouth,Arsenal,10.5,1.95,1.85,https://www.totalcorner.com/stats/Portsmouth-vs-Arsenal/86182993
2020-03-01,Everton,Man Utd,10.0,1.8,2.0,https://www.totalcorner.com/stats/Everton-vs-Man-Utd/86406134
2020-03-01,Tottenham,Wolverhampton,10.0,1.875,1.925,https://www.totalcorner.com/stats/Tottenham-vs-Wolverhampton/86406136
2020-03-01,Aston Villa,Man City,10.5,1.875,1.925,https://www.totalcorner.com/stats/Aston-Villa-vs-Man-City/86072701
2020-02-29,Newcastle,Burnley,10.5,2.0,1.8,https://www.totalcorner.com/stats/Newcastle-vs-Burnley/86406128
2020-02-29,West Ham,Southampton,10.5,1.95,1.85,https://www.totalcorner.com/stats/West-Ham-vs-Southampton/86406130
2020-02-29,Bournemouth,Chelsea,10.0,1.85,1.95,https://www.totalcorner.com/stats/Bournemouth-vs-Chelsea/86406126
2020-02-29,Brighton,Crystal Palace,10.0,1.925,1.875,https://www.totalcorner.com/stats/Brighton-vs-Crystal-Palace/86406120
2020-02-29,Watford,Liverpool,10.0,2.0,1.8,https://www.totalcorner.com/stats/Watford-vs-Liverpool/86406132
2020-02-28,Norwich,Leicester,10.5,1.925,1.875,https://www.totalcorner.com/stats/Norwich-vs-Leicester/86406118
2020-02-27,Espanyol,Wolverhampton,9.5,2.2,1.65,https://www.totalcorner.com/stats/Espanyol-vs-Wolverhampton/84931267
2020-02-27,Arsenal,Olympiakos,10.0,1.85,1.95,https://www.totalcorner.com/stats/Arsenal-vs-Olympiakos/84931310
2020-02-27,Man Utd,Club Brugge,9.5,1.975,1.825,https://www.totalcorner.com/stats/Man-Utd-vs-Club-Brugge/84931308
2020-02-26,Real Madrid,Man City,10.0,1.875,1.925,https://www.totalcorner.com/stats/Real-Madrid-vs-Man-City/84921628
2020-02-25,Chelsea,Bayern Munich,11.0,1.975,1.825,https://www.totalcorner.com/stats/Chelsea-vs-Bayern-Munich/84921641
2020-02-24,Liverpool,West Ham,10.5,1.825,1.975,https://www.totalcorner.com/stats/Liverpool-vs-West-Ham/86197539
2020-02-23,Man Utd,Watford,10.0,1.875,1.925,https://www.totalcorner.com/stats/Man-Utd-vs-Watford/86197532
2020-02-23,Arsenal,Everton,11.0,1.975,1.825,https://www.totalcorner.com/stats/Arsenal-vs-Everton/86197536
2020-02-23,Wolverhampton,Norwich,10.5,1.9,1.9,https://www.totalcorner.com/stats/Wolverhampton-vs-Norwich/86197534
2020-02-22,Burnley,Bournemouth,10.5,1.825,1.975,https://www.totalcorner.com/stats/Burnley-vs-Bournemouth/86197505
2020-02-22,Sheff Utd,Brighton,10.5,1.875,1.925,https://www.totalcorner.com/stats/Sheff-Utd-vs-Brighton/86197512
2020-02-22,Stoke,Cardiff,10.0,2.0,1.8,https://www.totalcorner.com/stats/Stoke-vs-Cardiff/86406361
2020-02-22,Chelsea,Tottenham,10.5,1.85,1.95,https://www.totalcorner.com/stats/Chelsea-vs-Tottenham/86197503
2020-02-22,Southampton,Aston Villa,11.0,1.925,1.875,https://www.totalcorner.com/stats/Southampton-vs-Aston-Villa/86197517
2020-02-22,Crystal Palace,Newcastle,10.5,1.95,1.85,https://www.totalcorner.com/stats/Crystal-Palace-vs-Newcastle/86197510
2020-02-22,Leicester,Man City,10.0,1.75,2.05,https://www.totalcorner.com/stats/Leicester-vs-Man-City/86197521
2020-02-20,Club Brugge,Man Utd,9.0,1.925,1.875,https://www.totalcorner.com/stats/Club-Brugge-vs-Man-Utd/84922859
2020-02-20,Wolverhampton,Espanyol,9.5,2.0,1.8,https://www.totalcorner.com/stats/Wolverhampton-vs-Espanyol/84922702
2020-02-20,Olympiakos,Arsenal,10.5,2.0,1.8,https://www.totalcorner.com/stats/Olympiakos-vs-Arsenal/84922833
2020-02-19,Man City,West Ham,11.0,1.975,1.825,https://www.totalcorner.com/stats/Man-City-vs-West-Ham/86452902
2020-02-19,Tottenham,RB Leipzig,10.0,1.975,1.825,https://www.totalcorner.com/stats/Tottenham-vs-RB-Leipzig/84921650
2020-02-18,Atletico Madrid,Liverpool,10.0,2.0,1.8,https://www.totalcorner.com/stats/Atletico-Madrid-vs-Liverpool/84921637
2020-02-17,Chelsea,Man Utd,10.5,2.05,1.75,https://www.totalcorner.com/stats/Chelsea-vs-Man-Utd/85840438
2020-02-16,Arsenal,Newcastle,11.5,2.075,1.725,https://www.totalcorner.com/stats/Arsenal-vs-Newcastle/85840429
2020-02-16,Aston Villa,Tottenham,10.5,1.9,1.9,https://www.totalcorner.com/stats/Aston-Villa-vs-Tottenham/85840427
2020-02-15,Norwich,Liverpool,10.5,1.95,1.85,https://www.totalcorner.com/stats/Norwich-vs-Liverpool/85840422
2020-02-15,QPR,Stoke,9.5,1.975,1.825,https://www.totalcorner.com/stats/QPR-vs-Stoke/86198302
2020-02-15,Southampton,Burnley,10.5,1.8,2.0,https://www.totalcorner.com/stats/Southampton-vs-Burnley/85840420
2020-02-14,Wolverhampton,Leicester,10.0,1.9,1.9,https://www.totalcorner.com/stats/Wolverhampton-vs-Leicester/85840418
2020-02-09,Sheff Utd,Bournemouth,11.0,1.8,2.0,https://www.totalcorner.com/stats/Sheff-Utd-vs-Bournemouth/85788387
2020-02-09,Man City,West Ham,11.0,1.975,1.825,https://www.totalcorner.com/stats/Man-City-vs-West-Ham/85788391
2020-02-08,Brighton,Watford,9.5,1.875,1.925,https://www.totalcorner.com/stats/Brighton-vs-Watford/85788381
2020-02-08,Everton,Crystal Palace,10.5,1.85,1.95,https://www.totalcorner.com/stats/Everton-vs-Crystal-Palace/85788377
2020-02-05,Tottenham,Southampton,10.0,1.9,1.9,https://www.totalcorner.com/stats/Tottenham-vs-Southampton/85987874
2020-02-04,Oxford Utd,Newcastle,10.5,1.975,1.825,https://www.totalcorner.com/stats/Oxford-Utd-vs-Newcastle/85987870
2020-02-04,Liverpool,Shrewsbury,10.0,1.975,1.825,https://www.totalcorner.com/stats/Liverpool-vs-Shrewsbury/85987872
2020-02-02,Tottenham,Man City,10.0,1.85,1.95,https://www.totalcorner.com/stats/Tottenham-vs-Man-City/85633281
2020-02-02,Burnley,Arsenal,10.5,1.875,1.925,https://www.totalcorner.com/stats/Burnley-vs-Arsenal/85633279
2020-02-01,Man Utd,Wolverhampton,10.0,1.975,1.825,https://www.totalcorner.com/stats/Man-Utd-vs-Wolverhampton/85633277
2020-02-01,Crystal Palace,Sheff Utd,10.5,1.85,1.95,https://www.totalcorner.com/stats/Crystal-Palace-vs-Sheff-Utd/85633258
2020-02-01,Liverpool,Southampton,11.0,1.975,1.825,https://www.totalcorner.com/stats/Liverpool-vs-Southampton/85633264
2020-02-01,Newcastle,Norwich,10.5,1.975,1.825,https://www.totalcorner.com/stats/Newcastle-vs-Norwich/85633267
2020-02-01,Bournemouth,Aston Villa,11.0,2.025,1.775,https://www.totalcorner.com/stats/Bournemouth-vs-Aston-Villa/85633256
2020-02-01,West Ham,Brighton,10.0,1.975,1.825,https://www.totalcorner.com/stats/West-Ham-vs-Brighton/85633275
2020-02-01,Watford,Everton,10.0,1.85,1.95,https://www.totalcorner.com/stats/Watford-vs-Everton/85633272
2020-02-01,Leicester,Chelsea,10.0,1.9,1.9,https://www.totalcorner.com/stats/Leicester-vs-Chelsea/85633254
2020-01-29,Man City,Man Utd,10.5,1.95,1.85,https://www.totalcorner.com/stats/Man-City-vs-Man-Utd/85472253
2020-01-29,West Ham,Liverpool,9.5,1.775,2.025,https://www.totalcorner.com/stats/West-Ham-vs-Liverpool/85375592
2020-01-28,Aston Villa,Leicester,11.0,2.075,1.725,https://www.totalcorner.com/stats/Aston-Villa-vs-Leicester/85472256
2020-01-27,Bournemouth,Arsenal,11.0,2.025,1.775,https://www.totalcorner.com/stats/Bournemouth-vs-Arsenal/85511422
2020-01-26,Shrewsbury,Liverpool,10.0,1.975,1.825,https://www.totalcorner.com/stats/Shrewsbury-vs-Liverpool/85650604
2020-01-26,Tranmere,Man Utd,10.5,2.0,1.8,https://www.totalcorner.com/stats/Tranmere-vs-Man-Utd/85893683
2020-01-26,Man City,Fulham,10.5,1.85,1.95,https://www.totalcorner.com/stats/Man-City-vs-Fulham/85437586
2020-01-25,Millwall,Sheff Utd,10.0,1.85,1.95,https://www.totalcorner.com/stats/Millwall-vs-Sheff-Utd/85437580
2020-01-25,Stoke,Swansea,9.5,1.85,1.95,https://www.totalcorner.com/stats/Stoke-vs-Swansea/85601493
2020-01-25,Newcastle,Oxford Utd,10.5,1.975,1.825,https://www.totalcorner.com/stats/Newcastle-vs-Oxford-Utd/85650596
2020-01-25,Burnley,Norwich,10.5,1.875,1.925,https://www.totalcorner.com/stats/Burnley-vs-Norwich/85437584
2020-01-25,Southampton,Tottenham,10.5,1.975,1.825,https://www.totalcorner.com/stats/Southampton-vs-Tottenham/85650600
2020-01-25,Brentford,Leicester,10.5,1.975,1.825,https://www.totalcorner.com/stats/Brentford-vs-Leicester/85437578
2020-01-25,Hull,Chelsea,10.0,1.95,1.85,https://www.totalcorner.com/stats/Hull-vs-Chelsea/85437566
2020-01-25,West Ham,West Brom,10.0,1.825,1.975,https://www.totalcorner.com/stats/West-Ham-vs-West-Brom/85437582
2020-01-23,Wolverhampton,Liverpool,10.0,1.825,1.975,https://www.totalcorner.com/stats/Wolverhampton-vs-Liverpool/85228100
2020-01-23,Tranmere,Watford,10.0,2.0,1.8,https://www.totalcorner.com/stats/Tranmere-vs-Watford/85647231
2020-01-22,Man Utd,Burnley,10.5,1.925,1.875,https://www.totalcorner.com/stats/Man-Utd-vs-Burnley/85228097
2020-01-22,Leicester,West Ham,11.0,2.0,1.8,https://www.totalcorner.com/stats/Leicester-vs-West-Ham/85228088
2020-01-22,Tottenham,Norwich,10.5,1.8,2.0,https://www.totalcorner.com/stats/Tottenham-vs-Norwich/85228092
2020-01-21,Chelsea,Arsenal,10.5,1.875,1.925,https://www.totalcorner.com/stats/Chelsea-vs-Arsenal/85228084
2020-01-21,Aston Villa,Watford,10.5,1.95,1.85,https://www.totalcorner.com/stats/Aston-Villa-vs-Watford/85228068
2020-01-21,Everton,Newcastle,10.5,1.8,2.0,https://www.totalcorner.com/stats/Everton-vs-Newcastle/85228072
2020-01-21,Bournemouth,Brighton,10.5,2.0,1.8,https://www.totalcorner.com/stats/Bournemouth-vs-Brighton/85228064
2020-01-21,Sheff Utd,Man City,10.5,1.95,1.85,https://www.totalcorner.com/stats/Sheff-Utd-vs-Man-City/85228076
2020-01-21,Crystal Palace,Southampton,11.0,2.0,1.8,https://www.totalcorner.com/stats/Crystal-Palace-vs-Southampton/85228080
2020-01-20,West Brom,Stoke,10.0,1.9,1.9,https://www.totalcorner.com/stats/West-Brom-vs-Stoke/85375732
2020-01-19,Burnley,Leicester,10.5,2.0,1.8,https://www.totalcorner.com/stats/Burnley-vs-Leicester/85228001
2020-01-19,Liverpool,Man Utd,10.5,1.95,1.85,https://www.totalcorner.com/stats/Liverpool-vs-Man-Utd/85228003
2020-01-18,Watford,Tottenham,10.0,1.775,2.025,https://www.totalcorner.com/stats/Watford-vs-Tottenham/85227977
2020-01-18,Man City,Crystal Palace,11.0,2.0,1.8,https://www.totalcorner.com/stats/Man-City-vs-Crystal-Palace/85227983
2020-01-18,Brighton,Aston Villa,10.5,1.95,1.85,https://www.totalcorner.com/stats/Brighton-vs-Aston-Villa/85227981
2020-01-18,Newcastle,Chelsea,10.0,2.1,1.7,https://www.totalcorner.com/stats/Newcastle-vs-Chelsea/85227994
2020-01-18,Arsenal,Sheff Utd,11.0,1.85,1.95,https://www.totalcorner.com/stats/Arsenal-vs-Sheff-Utd/85227979
2020-01-18,Norwich,Bournemouth,11.5,1.9,1.9,https://www.totalcorner.com/stats/Norwich-vs-Bournemouth/85227985
2020-01-18,Southampton,Wolverhampton,11.0,2.0,1.8,https://www.totalcorner.com/stats/Southampton-vs-Wolverhampton/85227987
2020-01-18,West Ham,Everton,10.0,2.0,1.8,https://www.totalcorner.com/stats/West-Ham-vs-Everton/85227989
2020-01-15,Man Utd,Wolverhampton,9.5,1.825,1.975,https://www.totalcorner.com/stats/Man-Utd-vs-Wolverhampton/85478558
2020-01-14,Newcastle,Rochdale,10.0,1.925,1.875,https://www.totalcorner.com/stats/Newcastle-vs-Rochdale/85478536
2020-01-14,Tottenham,Middlesbrough,10.5,1.9,1.9,https://www.totalcorner.com/stats/Tottenham-vs-Middlesbrough/85478556
2020-01-14,Tranmere,Watford,10.0,2.0,1.8,https://www.totalcorner.com/stats/Tranmere-vs-Watford/85478554
2020-01-12,Aston Villa,Man City,10.5,1.75,2.05,https://www.totalcorner.com/stats/Aston-Villa-vs-Man-City/85225719
2020-01-12,Bournemouth,Watford,10.5,1.9,1.9,https://www.totalcorner.com/stats/Bournemouth-vs-Watford/85225717
2020-01-11,Leicester,Southampton,11.0,2.0,1.8,https://www.totalcorner.com/stats/Leicester-vs-Southampton/85225708
2020-01-11,Tottenham,Liverpool,10.0,1.875,1.925,https://www.totalcorner.com/stats/Tottenham-vs-Liverpool/85225714
2020-01-11,Wolverhampton,Newcastle,10.0,1.8,2.0,https://www.totalcorner.com/stats/Wolverhampton-vs-Newcastle/85225712
2020-01-11,Chelsea,Burnley,10.5,1.975,1.825,https://www.totalcorner.com/stats/Chelsea-vs-Burnley/85225703
2020-01-11,Man Utd,Norwich,10.5,1.975,1.825,https://www.totalcorner.com/stats/Man-Utd-vs-Norwich/85225710
2020-01-11,Crystal Palace,Arsenal,10.5,1.825,1.975,https://www.totalcorner.com/stats/Crystal-Palace-vs-Arsenal/85225701
2020-01-11,Everton,Brighton,10.5,2.0,1.8,https://www.totalcorner.com/stats/Everton-vs-Brighton/85225706
2020-01-10,Sheff Utd,West Ham,10.5,1.8,2.0,https://www.totalcorner.com/stats/Sheff-Utd-vs-West-Ham/85225699
2020-01-08,Leicester,Aston Villa,11.0,1.875,1.925,https://www.totalcorner.com/stats/Leicester-vs-Aston-Villa/84985514
2020-01-07,Man Utd,Man City,9.5,1.775,2.025,https://www.totalcorner.com/stats/Man-Utd-vs-Man-City/84985507
2020-01-06,Arsenal,Leeds,11.5,2.0,1.8,https://www.totalcorner.com/stats/Arsenal-vs-Leeds/84576588
2020-01-05,Chelsea,Nottm Forest,11.0,1.975,1.825,https://www.totalcorner.com/stats/Chelsea-vs-Nottm-Forest/84576537
2020-01-05,Gillingham,West Ham,10.5,1.9,1.9,https://www.totalcorner.com/stats/Gillingham-vs-West-Ham/84576590
2020-01-05,Crystal Palace,Derby,10.5,1.95,1.85,https://www.totalcorner.com/stats/Crystal-Palace-vs-Derby/84576581
2020-01-05,Sheff Utd,AFC Fylde,11.0,1.825,1.975,https://www.totalcorner.com/stats/Sheff-Utd-vs-AFC-Fylde/84576543
2020-01-05,Middlesbrough,Tottenham,10.0,1.9,1.9,https://www.totalcorner.com/stats/Middlesbrough-vs-Tottenham/84576571
2020-01-05,Liverpool,Everton,10.0,1.9,1.9,https://www.totalcorner.com/stats/Liverpool-vs-Everton/84576551
2020-01-04,Brighton,Sheff Wed,10.0,1.875,1.925,https://www.totalcorner.com/stats/Brighton-vs-Sheff-Wed/84576567
2020-01-04,Watford,Tranmere,10.0,2.0,1.8,https://www.totalcorner.com/stats/Watford-vs-Tranmere/84576575
2020-01-04,Bournemouth,Luton,11.0,1.975,1.825,https://www.totalcorner.com/stats/Bournemouth-vs-Luton/84576559
2020-01-04,Southampton,Huddersfield,10.0,1.95,1.85,https://www.totalcorner.com/stats/Southampton-vs-Huddersfield/84576546
2020-01-04,Preston,Norwich,11.0,1.95,1.85,https://www.totalcorner.com/stats/Preston-vs-Norwich/84576577
2020-01-04,Rochdale,Newcastle,10.0,1.8,2.0,https://www.totalcorner.com/stats/Rochdale-vs-Newcastle/84934451
2020-01-04,Fulham,Aston Villa,10.5,1.85,1.95,https://www.totalcorner.com/stats/Fulham-vs-Aston-Villa/84576535
